source
"http://data.open.ac.uk/led/source/Letter+from+Baroness+Bunsen+to+her+husband,+21+Nov.+1859/1393500592430"
http://data.open.ac.uk/led/source/The+Life+and+Letters+of+Frances+Baroness+Bunsen
"http://data.open.ac.uk/led/source/Letter+from+Baroness+Bunsen+to+her+mother+Mrs+Waddington,+28+June+1819/1386075733454"
"http://data.open.ac.uk/led/source/Memoirs+of+Myself,+begun+many+Years+since,+but+never,+I+fear,+to+be+completed/1558348364389"
http://data.open.ac.uk/led/source/234fc7adf4114087a37bc5c46007c304/excerpt/90f4d98da7f8f1b6c218b792bbfc5014
http://data.open.ac.uk/led/source/Travels+in+the+two+Sicilies+Volume+1/1509031562556
http://data.open.ac.uk/led/source/628e5d340155c8ffb17a96a221627356/excerpt/e3161591dfb34d89c4c800778fbcf5cc
http://data.open.ac.uk/led/source/Reminiscences+of+Horsham/1432902591817
http://data.open.ac.uk/led/source/A+Memoir+of+Baron+Bunsen+Volume+II/1433945217073
http://data.open.ac.uk/led/source/8131bbdb1a86874505000ebddc4b3edc/excerpt/8436e35ab685dcd2bda22b6522c268ef
http://data.open.ac.uk/led/source/A+Memoir+of+Baron+Bunsen+Volume+1/1433762313415
http://data.open.ac.uk/led/source/1541d9d0a7ff0d915eab1832517338e4/excerpt/f54246b1cf1282cc769295603134857c
http://data.open.ac.uk/led/source/Memories+of+a+Musician:+Reminiscences+of+Seventy+years+of+Musical+Life/1435838529918
"http://data.open.ac.uk/led/source/Letter+from+Horace+Walpole+to+Earl+Harcourt,+3+June+1782/1534783264240"
http://data.open.ac.uk/led/source/24893344a76a777ad9446e3a9282e378/excerpt/1978853e0eba41baa347bf093f02d658
"http://data.open.ac.uk/led/source/Thirty+Years+of+Musical+Life+in+London,+1870-1900/1438157240868"
http://data.open.ac.uk/led/source/2aaf6962c5de1659c757f7746face493/excerpt/8279c8b5a968672e57f2ce8ef6c0e8db
http://data.open.ac.uk/led/source/Amateur+Series+-+Recent+Music+and+Musicians/1425987987426
http://data.open.ac.uk/led/source/Musical+Memories/1432295196698
http://data.open.ac.uk/led/source/cd21843eae549a304b153e51a137626b/excerpt/189d875f6b38fc21e1da29d652d45738
http://data.open.ac.uk/led/source/Praeterita/1384358541419
http://data.open.ac.uk/led/source/Delius:+A+Life+in+Letters+1862-1908/1460223632516
http://data.open.ac.uk/led/source/0a02fe62a0da1b5eb055eabb8083b1bc/excerpt/9d6a9261460337e57e105bdadf95df97
http://data.open.ac.uk/led/source/My+Musical+Life/1437637141159
http://data.open.ac.uk/led/source/8ba202b621b4a9c3ad3179b9ce296bde/excerpt/ca11cf9d39c5fe1986208c955898ede0
http://data.open.ac.uk/led/source/Recollections+of+an+old+musician/1448996608059
http://data.open.ac.uk/led/source/872a0e96507f39c7769116cfbf918fc9/excerpt/e79b65ffa5501a9c6de1f569d3e84c9d
http://data.open.ac.uk/led/source/Louis+Spohr's+Autobiography/1409482247082
http://data.open.ac.uk/led/source/Musings+%26+memories+of+a+musician/1452196418275
http://data.open.ac.uk/led/source/c1ad7e2265b9e41db71b2a0601e3e668/excerpt/ad618bd138c9e9544c1a74ffc1db0818
http://data.open.ac.uk/led/source/Selected+Correspondance+of+Fryderyck+Chopin/1425334981255
http://data.open.ac.uk/led/source/Music+and+manners;+personal+reminiscences+and+sketches+of+character/1444077559572
http://data.open.ac.uk/led/source/523ef7154014c3a1cd8dcaefe61332c8/excerpt/a4d3057871e150ba676c88eb8ab67d4a
"http://data.open.ac.uk/led/source/Journal,+1804/1530174836760"
http://data.open.ac.uk/led/source/ee3b0e9797390508a5fc05eab13dba77/excerpt/bb6e26c153af3fc2a14b47b72adf6ceb
http://data.open.ac.uk/led/source/Letters+on+Italy;+illustrated+by+engravings/1517842711096
http://data.open.ac.uk/led/source/9876dac5af7d753c7e369374c802d37e/excerpt/7fe60c8f03dfb1134d7ca07d3b55141d
"http://data.open.ac.uk/led/source/Letter+from+Anna+Seward+to+Mrs+Cotton,+27+October+1785/1535625131990"
http://data.open.ac.uk/led/source/46a9550a2d2f66f370a39ccb1e8e53a5/excerpt/255435a91aec0eeb8c5837e3ae8086c2
http://data.open.ac.uk/led/source/Southbank+Centre+Archive/1411153320865
http://data.open.ac.uk/led/source/BBC+WW2+People's+War/1402130847379
http://data.open.ac.uk/led/source/My+Life+and+Sacred+Songs/1431434294849
http://data.open.ac.uk/led/source/Italy+Volume+1/1513867967408
http://data.open.ac.uk/led/source/cb473c3e1cb99d8e89b6a7db65014779/excerpt/88f64c0dc98d51d7c31a69f9e478e384
http://data.open.ac.uk/led/source/Musical+Reminiscences+Past+and+Present/1465384474868
http://data.open.ac.uk/led/source/0f081cfe24fb6bc5faaa746e348e8f67/excerpt/47766203d1f9652cd47d560ab66952ca
http://data.open.ac.uk/led/source/Musical+letters+from+abroad/1448037132026
http://data.open.ac.uk/led/source/d056a211aabb93931825903e00af4612/excerpt/9ae9bf4836d8656400676e7cb0b271fc
http://data.open.ac.uk/led/source/Life+and+letters+of+Sir+Charles+Hall%C3%A9;+being+an+autobiography+(1819-1860)/1426843502570
"http://data.open.ac.uk/led/source/The+Autobiography+and+Correspondance+of+Mary+Granville,+Mrs.+Delany,+Volume+II/1434458449577"
http://data.open.ac.uk/led/source/bf1e5cf483a82c8e0df0f029150af652/excerpt/904af8c1070b26bf7588990291ec52fa
